"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
2045;" 갈현동";"수정럭스(428-6)";"11380";"2003";"428-6";"";"";""
2046;" 갈현동";"천지";"11380";"2002";"276-37";"";"";""
2047;" 갈현동";"연서노벨(463-16)";"11380";"2011";"463-16";"";"";""
2048;" 갈현동";"지캐슬";"11380";"2003";"487-2";"";"";""
2049;" 구산동";"두일";"11380";"2004";"308-3";"";"";""
2050;" 구산동";"캐슬아파트(18-10)";"11380";"2006";"18-10";"";"";""
2051;" 구산동";"동익파크(355-95)";"11380";"1991";"355-95";"";"";""
2052;" 대조동";"서경아파트";"11380";"2017";"186-21";"";"";""
2053;" 응암동";"청록";"11380";"1998";"227-22";"";"";""
2054;" 응암동";"마이유";"11380";"2009";"119-29";"";"";""
2055;" 응암동";"진흥펠리체";"11380";"2015";"104-25";"";"";""
2056;" 역촌동";"신아굿모닝(64-15)";"11380";"2005";"64-15";"";"";""
2057;" 역촌동";"연리지";"11380";"2006";"36-37";"";"";""
2058;" 신사동";"벨로스신사";"11380";"2017";"241-2";"";"";""
2059;" 신사동";"새한";"11380";"2004";"34-6";"";"";""
2060;" 신사동";"신사코아";"11380";"2004";"9-24";"";"";""
2061;" 신사동";"대광";"11380";"2006";"21-8";"";"";""
2062;" 증산동";"삼성베스트빌";"11380";"2008";"174-8";"";"";""
2063;" 진관동";"은평뉴타운 마고정(동부센트레빌11단지)";"11380";"2009";"106";"";"";""
2064;" 진관동";"은평뉴타운상림마을(푸르지오C-8)";"11380";"2008";"3";"";"";""
2065;" 녹번동";"예원(86-126)";"11380";"2004";"86-126";"";"";""
2066;" 불광동";"태양아파트";"11380";"2004";"16-61";"";"";""
2067;" 불광동";"북한산 동호스카이";"11380";"2013";"644";"";"";""
2068;" 구산동";"태영홈";"11380";"2002";"26-25";"";"";""
2069;" 대조동";"대일아이안(9-25)";"11380";"2013";"9-25";"";"";""
2070;" 대조동";"예가 크레시아";"11380";"2012";"6-13";"";"";""
2071;" 대조동";"제이타워3";"11380";"2012";"4-14";"";"";""
2072;" 응암동";"삼영노블레스";"11380";"2010";"76-2";"";"";""
2073;" 응암동";"뉴월드(403-32)";"11380";"2005";"403-32";"";"";""
2074;" 응암동";"뉴월드(402-120)";"11380";"2005";"402-120";"";"";""
2075;" 응암동";"신진뉴캐슬";"11380";"2004";"115-4";"";"";""
2076;" 응암동";"경향렉스빌";"11380";"2004";"96-18";"";"";""
2077;" 역촌동";"리더스파크";"11380";"2006";"85-41";"";"";""
2078;" 역촌동";"현대타운";"11380";"1996";"71-1";"";"";""
2079;" 역촌동";"만민라이프(B동)";"11380";"2004";"59-18";"";"";""
2080;" 역촌동";"신아굿모닝";"11380";"2009";"58-33";"";"";""
2081;" 역촌동";"궁전";"11380";"1994";"68-22";"";"";""
2082;" 신사동";"벨로스신사(서부주택)";"11380";"2019";"241-2";"";"";""
2083;" 신사동";"에코빌라";"11380";"2003";"34-7";"";"";""
2084;" 신사동";"선정(35-2)";"11380";"2006";"35-2";"";"";""
2085;" 증산동";"자선메르시안(164-17)";"11380";"2004";"164-17";"";"";""
2086;" 증산동";"자선메르시안(162-18)";"11380";"2004";"162-18";"";"";""
2087;" 증산동";"럭스빌(101동)";"11380";"2004";"174-5";"";"";""
2088;" 증산동";"자선메르시안(162-20)";"11380";"2004";"162-20";"";"";""
2089;" 진관동";"제각말(푸르지오6단지)";"11380";"2010";"94";"";"";""
2090;" 불광동";"제이타워";"11380";"2013";"484-60";"";"";""
2091;" 갈현동";"반도하우드";"11380";"2007";"258-1";"";"";""
2092;" 구산동";"세화샤이닝1";"11380";"2003";"222";"";"";""
2093;" 대조동";"대덕타워";"11380";"2013";"185-71";"";"";""
2094;" 응암동";"서강스카이빌2";"11380";"2003";"116-17";"";"";""
2095;" 응암동";"모아아파트";"11380";"2016";"763";"";"";""
2096;" 응암동";"자선메르시안101동(123-26)";"11380";"2002";"123-26";"";"";""
2097;" 응암동";"명남래희안(122-4)";"11380";"2001";"122-4";"";"";""
2098;" 역촌동";"한명딩크";"11380";"2003";"24-25";"";"";""
2099;" 역촌동";"한양아트빌(77-3)";"11380";"2010";"77-3";"";"";""
2100;" 역촌동";"만민하늘애2차";"11380";"2008";"42-7";"";"";""
2101;" 역촌동";"하늘애";"11380";"2007";"43-4";"";"";""
2102;" 신사동";"예승";"11380";"2001";"39-12";"";"";""
2103;" 신사동";"대운";"11380";"2001";"1-136";"";"";""
2104;" 증산동";"자선메르시안(162-21)";"11380";"2002";"162-21";"";"";""
2105;" 불광동";"정익제이원(4차)";"11380";"2015";"484-56";"";"";""
2106;" 갈현동";"한우리";"11380";"2003";"327-54";"";"";""
2107;" 대조동";"미래하임(9-46)";"11380";"2013";"9-46";"";"";""
2108;" 역촌동";"청운퀸즈";"11380";"2001";"83-67";"";"";""
2109;" 신사동";"뉴서울(277-19)";"11380";"2003";"277-19";"";"";""
2110;" 신사동";"명남더블레스(39-19)";"11380";"2003";"39-19";"";"";""
2111;" 증산동";"DMC자이2단지";"11380";"2009";"223-28";"";"";""
2112;" 충정로2가";"현대";"11410";"1992";"185-15";"";"";""
2113;" 충정로3가";"미동";"11410";"1969";"189-8";"";"";""
2114;" 냉천동";"돈의문센트레빌";"11410";"2011";"261";"";"";""
2115;" 북아현동";"e편한세상신촌1단지";"11410";"2016";"149";"";"";""
2116;" 홍제동";"고은";"11410";"1975";"156-200";"";"";""
2117;" 홍제동";"남양";"11410";"1999";"457";"";"";""
2118;" 홍제동";"인왕산어울림";"11410";"2006";"467";"";"";""
2119;" 홍제동";"태영으뜸(데시앙)";"11410";"1998";"373";"";"";""
2120;" 홍제동";"성원";"11410";"1998";"456";"";"";""
2121;" 홍제동";"유원하나";"11410";"1996";"454";"";"";""
2122;" 홍제동";"서울맨션";"11410";"1972";"315-7";"";"";""
2123;" 홍제동";"홍제한양";"11410";"1993";"82";"";"";""
2124;" 홍제동";"인왕";"11410";"1968";"104-1";"";"";""
2125;" 창천동";"연대JK";"11410";"2012";"518";"";"";""
2126;" 창천동";"3RU-City";"11410";"2013";"510-2";"";"";""
2127;" 연희동";"성원";"11410";"2001";"740";"";"";""
2128;" 연희동";"홍연";"11410";"1981";"729";"";"";""
2129;" 연희동";"연희자이엘라";"11410";"2014";"745";"";"";""
2130;" 연희동";"임광";"11410";"1999";"738";"";"";""
2131;" 연희동";"성원쌍떼빌팰리스";"11410";"2005";"742";"";"";""
2132;" 연희동";"선명(102동)";"11410";"2004";"703-25";"";"";""
2133;" 연희동";"은하";"11410";"1971";"105-4";"";"";""
2134;" 홍은동";"신원지벤스타7";"11410";"2005";"394-1";"";"";""
2135;" 홍은동";"유원";"11410";"1987";"22";"";"";""
2136;" 홍은동";"초원";"11410";"1988";"8-26";"";"";""
2137;" 홍은동";"홍은동벽산";"11410";"1997";"455";"";"";""
2138;" 홍은동";"홍은미성";"11410";"1985";"186-1";"";"";""
2139;" 홍은동";"극동";"11410";"1995";"454";"";"";""
2140;" 홍은동";"HDX휴팰리스";"11410";"2018";"465";"";"";""
2141;" 홍은동";"베벌리힐즈";"11410";"2006";"392-1";"";"";""
2142;" 홍은동";"풍림2";"11410";"1990";"453-2";"";"";""
2143;" 홍은동";"동평늘푸른";"11410";"2005";"265-281";"";"";""
2144;" 북가좌동";"(488-)";"11410";"2018";"488";"";"";""
2145;" 북가좌동";"연희한양";"11410";"1987";"431";"";"";""
2146;" 북가좌동";"DMC래미안e편한세상";"11410";"2012";"481";"";"";""
2147;" 북가좌동";"북가좌동두산위브";"11410";"2007";"459";"";"";""
2148;" 남가좌동";"남가좌삼성";"11410";"2000";"377";"";"";""
2149;" 남가좌동";"DMC파크뷰자이1단지";"11410";"2015";"385";"";"";""
2150;" 남가좌동";"DMC파크뷰자이2단지";"11410";"2015";"384";"";"";""
2151;" 남가좌동";"DMC센트럴아이파크";"11410";"2018";"388";"";"";""
2152;" 남가좌동";"래미안남가좌2차";"11410";"2005";"379";"";"";""
2153;" 남가좌동";"남가좌동현대";"11410";"1999";"376";"";"";""
2154;" 남가좌동";"DMC아이파크";"11410";"2009";"458";"";"";""
2155;" 충정로3가";"동호";"11410";"2003";"1-37";"";"";""
2156;" 천연동";"산경";"11410";"1994";"117-23";"";"";""
2157;" 영천동";"독립문삼호";"11410";"1995";"100";"";"";""
2158;" 현저동";"독립문파크빌";"11410";"2000";"1019";"";"";""
2159;" 북아현동";"북아현경남";"11410";"1996";"1006";"";"";""
2160;" 홍제동";"홍제삼성래미안";"11410";"2001";"461";"";"";""
2161;" 홍제동";"에이원";"11410";"2015";"132-5";"";"";""
2162;" 홍제동";"청구1차";"11410";"1994";"453";"";"";""
2163;" 대현동";"혜우";"11410";"1996";"101-7";"";"";""
2164;" 창천동";"센타폴리스";"11410";"2005";"381";"";"";""
2165;" 홍은동";"홍은동아더프라임";"11410";"2014";"439-1";"";"";""
2166;" 홍은동";"홍은동풍림아이원";"11410";"2002";"460";"";"";""
2167;" 홍은동";"현대(1,2차)";"11410";"1989";"202-5";"";"";""
2168;" 홍은동";"진흥";"11410";"2002";"459";"";"";""
2169;" 홍은동";"반석블레스";"11410";"2013";"440-1";"";"";""
2170;" 북가좌동";"요진";"11410";"1998";"150";"";"";""
2171;" 북가좌동";"월드컵현대";"11410";"1998";"371-1";"";"";""
2172;" 남가좌동";"디엠씨엘가";"11410";"2017";"387";"";"";""
2173;" 천연동";"천연뜨란채";"11410";"2006";"145";"";"";""
2174;" 현저동";"독립문극동(200-0)";"11410";"1998";"200";"";"";""
2175;" 북아현동";"e편한세상신촌2단지";"11410";"2016";"149";"";"";""
2176;" 북아현동";"북아현3차";"11410";"2002";"189-22";"";"";""
2177;" 북아현동";"두산";"11410";"1999";"1009";"";"";""
2178;" 홍제동";"홍제현대";"11410";"1992";"331";"";"";""
2179;" 홍제동";"홍제해성";"11410";"2002";"466";"";"";""
2180;" 홍제동";"홍제맨션";"11410";"1971";"307-9";"";"";""
2181;" 홍제동";"홍제원현대(459-0)";"11410";"2000";"459";"";"";""
2182;" 홍제동";"마체스터";"11410";"2008";"283-36";"";"";""
2183;" 홍제동";"문화촌현대";"11410";"2002";"463";"";"";""
2184;" 대현동";"럭키대현";"11410";"1999";"144";"";"";""
2185;" 대현동";"신촌자이엘라";"11410";"2014";"104-36";"";"";""
2186;" 연희동";"대림";"11410";"1993";"700";"";"";""
2187;" 홍은동";"넥서스빌2";"11410";"2004";"277-69";"";"";""
2188;" 홍은동";"동일";"11410";"1997";"457";"";"";""
2189;" 홍은동";"그랜드(B동)";"11410";"2003";"265-46";"";"";""
2190;" 홍은동";"세한숲속마을";"11410";"2002";"산11-244";"";"";""
2191;" 홍은동";"서강1차(1동)";"11410";"1988";"186-22";"";"";""
2192;" 북가좌동";"주은스카이빌";"11410";"2000";"68-3";"";"";""
2193;" 북가좌동";"한솔";"11410";"2002";"7-2";"";"";""
2194;" 북가좌동";"북가좌삼호";"11410";"1996";"449";"";"";""
2195;" 북가좌동";"선결";"11410";"2002";"378-15";"";"";""
2196;" 남가좌동";"백련미라보";"11410";"1992";"345-4";"";"";""
2197;" 충정로3가";"충정리시온";"11410";"2004";"465";"";"";""
2198;" 충정로3가";"우리유앤미";"11410";"2008";"466";"";"";""
2199;" 충정로3가";"장미";"11410";"2004";"30-9";"";"";""
2200;" 홍제동";"서강";"11410";"1991";"354-6";"";"";""
2201;" 홍제동";"인왕산현대";"11410";"2000";"460";"";"";""
2202;" 연희동";"충우";"11410";"2003";"105-16";"";"";""
2203;" 연희동";"드리밍";"11410";"2006";"169-3";"";"";""
2204;" 연희동";"연희파크푸르지오";"11410";"2018";"747";"";"";""
2205;" 연희동";"제니스APT";"11410";"2016";"171-10";"";"";""
2206;" 연희동";"홍연(723-9)";"11410";"1981";"723-9";"";"";""
2207;" 홍은동";"로하스";"11410";"2010";"281";"";"";""
2208;" 홍은동";"서강2차(2동)";"11410";"1989";"186-25";"";"";""
2209;" 홍은동";"아르팰리스";"11410";"2018";"277-169";"";"";""
2210;" 홍은동";"홍은센트레빌";"11410";"2009";"461";"";"";""
2211;" 남가좌동";"DMC센트레빌";"11410";"2009";"381";"";"";""
2212;" 남가좌동";"DMC파크뷰자이3단지";"11410";"2015";"386";"";"";""
2213;" 남가좌동";"창덕에버빌";"11410";"1998";"105-1";"";"";""
2214;" 냉천동";"동부센트레빌";"11410";"2002";"260";"";"";""
2215;" 북아현동";"e편한세상신촌3단지";"11410";"2016";"149";"";"";""
2216;" 북아현동";"우민A";"11410";"2001";"1-50";"";"";""
2217;" 북아현동";"훼미리(1-70)";"11410";"2006";"1-70";"";"";""
2218;" 북아현동";"e편한세상신촌4단지";"11410";"2017";"1013";"";"";""
2219;" 홍제동";"인왕산벽산";"11410";"2003";"465";"";"";""
2220;" 홍제동";"청구3차";"11410";"2001";"462";"";"";""
2221;" 홍제동";"조한";"11410";"2000";"458";"";"";""
2222;" 홍제동";"홍제그린";"11410";"2003";"157-3";"";"";""
2223;" 홍제동";"무악재한화";"11410";"2001";"464";"";"";""
2224;" 연희동";"에코빌리지";"11410";"2009";"169-9";"";"";""
2225;" 연희동";"시민";"11410";"1978";"188-41";"";"";""
2226;" 홍은동";"현대(1,2차)";"11410";"1988";"202-5";"";"";""
2227;" 홍은동";"풍림1차";"11410";"1988";"440-3";"";"";""
2228;" 충정로3가";"충정솔레디움(101동)";"11410";"2005";"30-17";"";"";""
2229;" 합동";"에스케이뷰";"11410";"2008";"118";"";"";""
2230;" 북아현동";"북아현4차";"11410";"2003";"189-24";"";"";""
2231;" 북아현동";"화신";"11410";"2004";"1-78";"";"";""
2232;" 북아현동";"신촌푸르지오";"11410";"2015";"1011";"";"";""
2233;" 북아현동";"e편한세상신촌2단지";"11410";"2018";"149";"";"";""
2234;" 북아현동";"e편한세상신촌1단지";"11410";"2018";"149";"";"";""
2235;" 북아현동";"e편한세상신촌4단지";"11410";"2018";"1013";"";"";""
2236;" 북아현동";"늘푸른";"11410";"2004";"123-73";"";"";""
2237;" 북아현동";"e편한세상신촌3단지";"11410";"2018";"149";"";"";""
2238;" 북아현동";"성우";"11410";"2005";"1-97";"";"";""
2239;" 북아현동";"건일팰리스";"11410";"2004";"1-52";"";"";""
2240;" 홍제동";"그레이스(B동)";"11410";"2005";"131-9";"";"";""
2241;" 홍제동";"현대그린";"11410";"1996";"455";"";"";""
2242;" 연희동";"연희리젠시빌";"11410";"2001";"93-4";"";"";""
2243;" 홍은동";"서강주상복합";"11410";"1998";"404-1";"";"";""
2244;" 홍은동";"도양라비앙(101동)";"11410";"2003";"265-296";"";"";""
2245;" 홍은동";"동아빌라(188-72)";"11410";"1992";"188-72";"";"";""
2246;" 홍은동";"강림스위트빌(A동)";"11410";"2003";"195-8";"";"";""
2247;" 북가좌동";"북가좌동현대";"11410";"2000";"453";"";"";""
2248;" 북가좌동";"신일해피트리";"11410";"2005";"455";"";"";""
2249;" 북가좌동";"휴먼빌";"11410";"2008";"456";"";"";""
2250;" 북가좌동";"DMC아이파크";"11410";"2009";"458";"";"";""
2251;" 남가좌동";"DMC파크뷰자이4단지";"11410";"2015";"382";"";"";""
2252;" 충정로3가";"새롬";"11410";"2003";"3-19";"";"";""
2253;" 충정로3가";"충림예하임";"11410";"2010";"477";"";"";""
2254;" 북아현동";"조은1차";"11410";"2004";"1-1201";"";"";""
2255;" 북아현동";"북아현맨션";"11410";"1975";"114-1";"";"";""
2256;" 북아현동";"삼우빌라";"11410";"2002";"123-1";"";"";""
2257;" 홍제동";"인왕산한신휴플러스";"11410";"2009";"469";"";"";""
2258;" 홍제동";"광산";"11410";"1973";"157-68";"";"";""
2259;" 창천동";"씨밀레";"11410";"2004";"468";"";"";""
2260;" 연희동";"대우푸르지오";"11410";"2002";"739";"";"";""
2261;" 연희동";"연희웨스트팰리스";"11410";"2014";"746";"";"";""
2262;" 홍은동";"동원베네스트";"11410";"2012";"463";"";"";""
2263;" 홍은동";"두산";"11410";"1997";"456";"";"";""
2264;" 북가좌동";"명진";"11410";"2001";"336-4";"";"";""
2265;" 북가좌동";"충우팰리스1";"11410";"2004";"325-18";"";"";""
2266;" 남가좌동";"쌍용스윗닷홈";"11410";"2005";"380";"";"";""
2267;" 남가좌동";"DMC파크뷰자이5단지";"11410";"2015";"383";"";"";""
2268;" 북아현동";"경남(2차)";"11410";"1999";"118-9";"";"";""
2269;" 홍제동";"중앙하이츠";"11410";"2001";"342";"";"";""
2270;" 홍제동";"파크힐";"11410";"2004";"312-243";"";"";""
2271;" 홍제동";"청구2차";"11410";"1997";"453-1";"";"";""
2272;" 창천동";"광남캐스빌1(512-4)";"11410";"2000";"512-4";"";"";""
2273;" 창천동";"하이펠리스";"11410";"2004";"470";"";"";""
2274;" 연희동";"백광";"11410";"2004";"69-21";"";"";""
2275;" 연희동";"우국한마음";"11410";"2005";"743";"";"";""
2276;" 남가좌동";"엠화일비동";"11410";"2005";"132-29";"";"";""
2277;" 충정로3가";"피어리스";"11410";"1987";"222";"";"";""
2278;" 홍제동";"동일2차";"11410";"2002";"312-237";"";"";""
2279;" 홍제동";"힐탑";"11410";"2003";"346-7";"";"";""
2280;" 홍제동";"아름채";"11410";"2004";"158-13";"";"";""
2281;" 홍제동";"홍제센트럴아이파크";"11410";"2018";"473";"";"";""
2282;" 홍제동";"금호어울림";"11410";"2016";"471";"";"";""
2283;" 대현동";"예스에이피엠";"11410";"2007";"145";"";"";""
2284;" 대현동";"무궁화";"11410";"1974";"54-1";"";"";""
2285;" 창천동";"광남캐스빌(512-5)";"11410";"2001";"512-5";"";"";""
2286;" 홍은동";"신원지벤스타4";"11410";"2005";"393-1";"";"";""
2287;" 홍은동";"기암";"11410";"2012";"265-350";"";"";""
2288;" 홍은동";"홍은그린";"11410";"2003";"274-122";"";"";""
2289;" 홍은동";"북한산더샵";"11410";"2017";"464";"";"";""
2290;" 북아현동";"우민B";"11410";"2001";"1-49";"";"";""
2291;" 북아현동";"그린빌";"11410";"2003";"1-122";"";"";""
2292;" 홍제동";"홍일";"11410";"1969";"247-19";"";"";""
2293;" 홍제동";"현대힐스테이트";"11410";"2008";"156";"";"";""
2294;" 홍제동";"제니스";"11410";"2017";"131-2";"";"";""
2295;" 홍제동";"인왕궁맨숀";"11410";"1974";"104-6";"";"";""
2296;" 연희동";"삼우장미";"11410";"2009";"106-2";"";"";""
2297;" 홍은동";"나영힐빌리지";"11410";"2004";"265-364";"";"";""
2298;" 홍은동";"신원지벤스타3";"11410";"2005";"392-11";"";"";""
2299;" 북가좌동";"우공팰리스";"11410";"2007";"384-1";"";"";""
2300;" 북아현동";"조은2차";"11410";"2004";"1-1836";"";"";""
2301;" 연희동";"동도아카데미하우스2차";"11410";"2000";"74-14";"";"";""
2302;" 북가좌동";"북가좌동이랜드해가든";"11410";"2007";"460";"";"";""
2303;" 북가좌동";"충우팰리스2";"11410";"2004";"325-43";"";"";""
2304;" 대현동";"이대경우타운";"11410";"2018";"90-20";"";"";""
2305;" 창천동";"래디앙";"11410";"2003";"511-5";"";"";""
2306;" 연희동";"연희궁";"11410";"1972";"196-1";"";"";""
2307;" 연희동";"일진아이윌";"11410";"2005";"218-16";"";"";""
2308;" 홍은동";"서대문노블루체";"11410";"2018";"274-32";"";"";""
2309;" 홍은동";"그랜드(A동)";"11410";"2003";"265-49";"";"";""
2310;" 아현동";"마포래미안푸르지오4단지";"11440";"2014";"777";"";"";""
2311;" 공덕동";"효창그린빌라트";"11440";"1996";"11-168";"";"";""
2312;" 공덕동";"공덕1삼성래미안";"11440";"1999";"371";"";"";""
2313;" 공덕동";"롯데캐슬프레지던트";"11440";"2009";"467";"";"";""
2314;" 신공덕동";"대우메트로디오빌";"11440";"2005";"167";"";"";""
